Feature,Welch Test Statistic,Welch p-Value,Levene Center Strategy,Levene Test Statistic,Levene p-Value
audSpec_Rfilt_sma[8]_upleveltime25,-4.673147361326819,3.0640802860602455e-06,median,0.024556953817739632,0.8754839878375752
audSpec_Rfilt_sma[8]_upleveltime50,-4.526676617260367,6.166352025418859e-06,median,2.237288817724538,0.1347957191701001
audSpec_Rfilt_sma[8]_upleveltime75,-5.035025039069677,4.988226635771197e-07,median,6.284732145594814,0.012217508881595888
audSpec_Rfilt_sma[8]_upleveltime90,-5.1621144232922616,2.560158367438966e-07,median,8.297779376929572,0.003990417554270705
audSpec_Rfilt_sma[8]_risetime,-2.1354878928246404,0.032781821744782884,median,20.485398296973912,6.183025988765331e-06
audSpec_Rfilt_sma[8]_leftctime,3.926315307299352,8.770962516848199e-05,median,2.2726700818284646,0.13175166730342627
audSpec_Rfilt_sma[8]_lpgain,-2.7924225939738334,0.0052589343217958546,median,2.985681453221857,0.08408092883934888
audSpec_Rfilt_sma[8]_lpc0,-6.967007821808035,3.776726410373559e-12,median,10.70917732645762,0.0010750879523398192
audSpec_Rfilt_sma[8]_lpc1,6.311730988974976,3.067262610935148e-10,median,24.090695691881066,9.555792017072234e-07
audSpec_Rfilt_sma[8]_lpc2,0.8075351049658158,0.4194064075688818,median,0.8586721544201855,0.35416632640754364
audSpec_Rfilt_sma[8]_lpc3,-5.621614894214724,2.0249287661610183e-08,median,31.566376025390657,2.0582316977823215e-08
audSpec_Rfilt_sma[8]_lpc4,2.678888913034893,0.007417527507687426,median,8.674507471735168,0.0032454812991061363
audSpec_Rfilt_sma[9]_range,4.755692666950301,2.0472833958443583e-06,median,6.3268775486744655,0.01193094566114238
audSpec_Rfilt_sma[9]_maxPos,2.170460565624845,0.03003071799733435,median,0.2065152015157921,0.6495371764968141
audSpec_Rfilt_sma[9]_minPos,-0.06864588266662495,0.9452749663527439,median,5.183976014887579,0.022848570740177952
audSpec_Rfilt_sma[9]_quartile1,3.3049358756321467,0.0009583457000986275,median,0.9292752692195292,0.33510945934567704
audSpec_Rfilt_sma[9]_quartile2,5.549851833686629,3.043945850473675e-08,median,10.290825893839859,0.0013474558263122899
audSpec_Rfilt_sma[9]_quartile3,4.585046112532938,4.677315057763659e-06,median,0.05489694416711613,0.8147632980178525
audSpec_Rfilt_sma[9]_iqr1-2,3.884601001034185,0.00010416002415333074,median,0.06625688454707376,0.7968800279005879
audSpec_Rfilt_sma[9]_iqr2-3,2.5487895515649313,0.010846706243740926,median,0.07250623751385708,0.787735909789477
audSpec_Rfilt_sma[9]_iqr1-3,3.3038834874103977,0.0009619367886635764,median,0.5004908603797565,0.47932564380511533
audSpec_Rfilt_sma[9]_percentile1.0,-1.7429355606496195,0.08142166045462193,median,1.062200181461232,0.30277608276713774
audSpec_Rfilt_sma[9]_percentile99.0,4.470127904479834,8.033487682487884e-06,median,3.7026101207480115,0.054398126205543976
audSpec_Rfilt_sma[9]_pctlrange0-1,4.481247426386949,7.62805682817971e-06,median,4.258119753152864,0.03912736185770744
audSpec_Rfilt_sma[9]_stddev,3.8530023274875727,0.00011850356695531512,median,1.4330217643019971,0.23134269737242819
audSpec_Rfilt_sma[9]_skewness,4.960101874290782,7.340519671811334e-07,median,1.0003708990656777,0.3172811420917276
audSpec_Rfilt_sma[9]_kurtosis,4.610632068960142,4.142746078266189e-06,median,7.831180321909841,0.005159788602134258
audSpec_Rfilt_sma[9]_meanSegLen,5.662780495748841,1.6082542717665293e-08,median,12.222317184780719,0.0004773313505624731
audSpec_Rfilt_sma[9]_maxSegLen,8.265163901048414,1.95587826627194e-16,median,43.07773186045932,5.932616505976382e-11
audSpec_Rfilt_sma[9]_minSegLen,-2.43756272158717,0.014831016031759925,median,5.831961261056236,0.015782043896575535
audSpec_Rfilt_sma[9]_segLenStddev,6.583887149733207,5.250073006624136e-11,median,18.06522919037766,2.1832070877147813e-05
audSpec_Rfilt_sma[9]_upleveltime25,-5.168382525884394,2.476953154178868e-07,median,0.7580030546940768,0.3840063135874169
audSpec_Rfilt_sma[9]_upleveltime50,-5.354754682690344,9.049537756068e-08,median,4.330999959426288,0.03748757592834458
audSpec_Rfilt_sma[9]_upleveltime75,-5.2667217549795335,1.4619699351982541e-07,median,6.867873013505349,0.008809026371705983
audSpec_Rfilt_sma[9]_upleveltime90,-5.308586988239964,1.164668569961746e-07,median,10.26104464380997,0.0013693247863907532
audSpec_Rfilt_sma[9]_risetime,-1.2602329568751165,0.20765898948532688,median,27.323925313943665,1.8083618475683026e-07
audSpec_Rfilt_sma[9]_leftctime,2.6349658434866083,0.008446957482035332,median,9.639456094081403,0.0019177039155843824
audSpec_Rfilt_sma[9]_lpgain,-3.144402114638295,0.0016791177611415278,median,3.937951319804378,0.04727630645917883
audSpec_Rfilt_sma[9]_lpc0,-7.108002825652004,1.3899598325929493e-12,median,6.424717661275591,0.011292005087002852
audSpec_Rfilt_sma[9]_lpc1,6.21614429373562,5.626572753099127e-10,median,18.999402562369514,1.340374085164283e-05
audSpec_Rfilt_sma[9]_lpc2,1.8348494689211712,0.06660252522092033,median,0.13436075829991453,0.7139721652441322
audSpec_Rfilt_sma[9]_lpc3,-4.913762465854382,9.301892854947504e-07,median,28.61843297597068,9.306113229831517e-08
audSpec_Rfilt_sma[9]_lpc4,1.5047448680994344,0.1324702580742828,median,8.979659549438287,0.0027467408688240974
audSpec_Rfilt_sma[10]_range,4.875172645993169,1.1293845001488837e-06,median,5.762244813592654,0.01641944787944069
audSpec_Rfilt_sma[10]_maxPos,2.626116986496179,0.008669556637670814,median,0.21229961944118111,0.6449959184427367
audSpec_Rfilt_sma[10]_minPos,-0.6966728186501843,0.48604866833100113,median,9.97802229253995,0.0015959764393014928
audSpec_Rfilt_sma[10]_quartile1,1.964154503551695,0.0495812874703657,median,1.3455695838292172,0.24612322037789233
audSpec_Rfilt_sma[10]_quartile2,4.689675021650318,2.8274772424148224e-06,median,10.76313598812371,0.0010442742278350193
audSpec_Rfilt_sma[10]_quartile3,4.063390797213386,4.9291079275602026e-05,median,0.11445682529177006,0.7351437750963576
audSpec_Rfilt_sma[10]_iqr1-2,4.14291403850808,3.5003660561135315e-05,median,0.30657474515181615,0.5798205827318492
audSpec_Rfilt_sma[10]_iqr2-3,2.311800345612621,0.020839303401781743,median,0.07636466400276333,0.7822999739582237
audSpec_Rfilt_sma[10]_iqr1-3,3.2120447875186238,0.0013283615609749992,median,0.8697994047900789,0.35106701059062806
audSpec_Rfilt_sma[10]_percentile1.0,-1.968235353967336,0.04910997534115491,median,1.0515094599217925,0.30522156841323367
audSpec_Rfilt_sma[10]_percentile99.0,4.349279528612072,1.3998384835012746e-05,median,2.4428031401951,0.11814400409601677
audSpec_Rfilt_sma[10]_pctlrange0-1,4.376600481132083,1.2361770451026695e-05,median,2.7955385832763624,0.0946050370568031
audSpec_Rfilt_sma[10]_stddev,3.371929003611661,0.0007535098757969845,median,0.4340140924187833,0.5100636732417143
audSpec_Rfilt_sma[10]_skewness,5.091332573196021,3.7201970250882e-07,median,0.7292475302124589,0.3931782243674372
audSpec_Rfilt_sma[10]_kurtosis,4.983307455298003,6.519778864378727e-07,median,10.31585156972826,0.0013293526640537115
audSpec_Rfilt_sma[10]_meanSegLen,5.166037517919389,2.510876965402762e-07,median,6.685534238428196,0.009754806187470386
audSpec_Rfilt_sma[10]_maxSegLen,7.76665679644473,1.0326591695130158e-14,median,37.643587551178086,9.315005751274734e-10
audSpec_Rfilt_sma[10]_minSegLen,-2.408630995103047,0.01605787469207484,median,5.717961096554281,0.016838061383113848
audSpec_Rfilt_sma[10]_segLenStddev,5.9231229124990294,3.434911897345086e-09,median,14.940763292710889,0.00011269599225246188
audSpec_Rfilt_sma[10]_upleveltime25,-4.833876807484362,1.3894310345148107e-06,median,0.7288226653666943,0.3933160806357969
audSpec_Rfilt_sma[10]_upleveltime50,-5.987975550514111,2.311351730005722e-09,median,8.389905928913258,0.003793527926037898
audSpec_Rfilt_sma[10]_upleveltime75,-5.276179835349347,1.3888778135572493e-07,median,5.850871041891035,0.015613593374960228
audSpec_Rfilt_sma[10]_upleveltime90,-5.417344571991297,6.40427519282875e-08,median,9.172477568300101,0.0024724662145739463
audSpec_Rfilt_sma[10]_risetime,-1.2960389801843155,0.19503695234687116,median,1.9562879532466726,0.1619882254076884
audSpec_Rfilt_sma[10]_leftctime,4.20459737401171,2.672555144309652e-05,median,11.037690159902747,0.0009007821714832582
audSpec_Rfilt_sma[10]_lpgain,-3.0459095528080598,0.002340094372325255,median,3.708013757431455,0.054222443223507916
audSpec_Rfilt_sma[10]_lpc0,-7.119604812451256,1.2795059874327544e-12,median,8.573702895442498,0.003429731781057754
audSpec_Rfilt_sma[10]_lpc1,6.425188880505088,1.4746029067188397e-10,median,21.470599121762785,3.707081937002238e-06
audSpec_Rfilt_sma[10]_lpc2,2.1831840730139693,0.029081510679943273,median,0.575438072820057,0.44815062000914185
audSpec_Rfilt_sma[10]_lpc3,-5.0596516028501615,4.3944280765029815e-07,median,32.82659002256222,1.0815592539601068e-08
audSpec_Rfilt_sma[10]_lpc4,1.2452511654120648,0.21311381863223408,median,14.029336143973683,0.0001825095146774462
audSpec_Rfilt_sma[11]_range,3.2059490161983457,0.0013567608211673742,median,0.8661049278173946,0.3520919270680257
audSpec_Rfilt_sma[11]_maxPos,3.3102247572652646,0.0009405215090162787,median,1.1270309835948311,0.28847347045080407
audSpec_Rfilt_sma[11]_minPos,0.049385293346351625,0.9606147414576062,median,4.131170177726339,0.04216600811648761
audSpec_Rfilt_sma[11]_quartile1,2.5846766970974597,0.009782131195031319,median,1.8105268002381223,0.17852114309093978
audSpec_Rfilt_sma[11]_quartile2,4.317209376985833,1.6183175542438462e-05,median,13.249801824956347,0.00027604741107175034
audSpec_Rfilt_sma[11]_quartile3,3.753189286991041,0.00017707116966578996,median,0.11173780649686635,0.7381917610704025
audSpec_Rfilt_sma[11]_iqr1-2,2.8221592738747785,0.004793681007803232,median,0.01986917190472059,0.887910164403837
audSpec_Rfilt_sma[11]_iqr2-3,2.125744979168559,0.03358549030782849,median,0.07163822737902466,0.7889800571119892
audSpec_Rfilt_sma[11]_iqr1-3,2.6265108791955933,0.008659343861489496,median,0.28073779793790005,0.5962473862404036
audSpec_Rfilt_sma[11]_percentile1.0,-1.0454036861033482,0.29589997657677164,median,0.09683842300854446,0.7556733330181118
audSpec_Rfilt_sma[11]_percentile99.0,2.517739623485536,0.011849720565660714,median,0.059616208101943916,0.8071160649827025
audSpec_Rfilt_sma[11]_pctlrange0-1,2.5269095773068173,0.011545268061651258,median,0.002624166876015797,0.959147489900785
audSpec_Rfilt_sma[11]_stddev,1.5562421900235068,0.11972963842934284,median,0.9745984585628357,0.32359558490110507
audSpec_Rfilt_sma[11]_skewness,3.347611510861277,0.0008226590790129096,median,0.5837804664547874,0.4448792673478401
audSpec_Rfilt_sma[11]_kurtosis,3.4973057579458975,0.0004752409957110336,median,4.774623210565444,0.028939862705071585
audSpec_Rfilt_sma[11]_meanSegLen,4.596645867566182,4.429698361882182e-06,median,4.398814856463404,0.03602638869712737
audSpec_Rfilt_sma[11]_maxSegLen,6.878566982819857,7.0244677182578166e-12,median,17.703323544425725,2.6382481885859008e-05
audSpec_Rfilt_sma[11]_minSegLen,-2.3829309249745547,0.017221761115521914,median,5.634950389969522,0.0176526931402664
audSpec_Rfilt_sma[11]_segLenStddev,4.933275966509663,8.42241977120686e-07,median,3.234505249556043,0.07217727468611321
audSpec_Rfilt_sma[11]_upleveltime25,-3.5001023795290513,0.00047015011921421886,median,8.160156065995473,0.004304107652209517
audSpec_Rfilt_sma[11]_upleveltime50,-4.690887360430674,2.8109236682638774e-06,median,7.585115144036733,0.0059117627958779955
audSpec_Rfilt_sma[11]_upleveltime75,-4.78381775481814,1.7819688710090326e-06,median,4.283875068462654,0.03853944319230107
audSpec_Rfilt_sma[11]_upleveltime90,-4.515822968194829,6.490094445839855e-06,median,2.4549710203835042,0.11723225413747858
audSpec_Rfilt_sma[11]_risetime,-1.2446297591340052,0.21334074020880214,median,17.78320458081317,2.5302333513528375e-05
audSpec_Rfilt_sma[11]_leftctime,3.6235920023284005,0.00029414284354869894,median,8.264159495958138,0.0040648328117494385
audSpec_Rfilt_sma[11]_lpgain,-2.3196833896463436,0.02042024103631634,median,1.502091760473518,0.22042178389581998
audSpec_Rfilt_sma[11]_lpc0,-5.651237735880524,1.7047414662387206e-08,median,2.442096347709575,0.11819720513479648
audSpec_Rfilt_sma[11]_lpc1,5.089861540528003,3.7501327460816774e-07,median,12.187225502006159,0.0004863670623331954
audSpec_Rfilt_sma[11]_lpc2,1.5128322174590842,0.13040138941300533,median,0.010522339175050351,0.9183026743831736
audSpec_Rfilt_sma[11]_lpc3,-4.247051689540721,2.2161548179149263e-05,median,13.522386378068575,0.0002388243599465039
audSpec_Rfilt_sma[11]_lpc4,1.1475981984763888,0.25120385260988776,median,2.8851187071446986,0.08947901173399067
audSpec_Rfilt_sma[12]_range,1.5324061096954584,0.12550122164607586,median,0.8231674952500609,0.3643102201061492
audSpec_Rfilt_sma[12]_maxPos,1.5828171189547564,0.11354261772929733,median,0.8045169283563269,0.3698001620456989
audSpec_Rfilt_sma[12]_minPos,0.7897477140621789,0.4297223901794571,median,3.3656545259887616,0.06664318940866301
audSpec_Rfilt_sma[12]_quartile1,3.864317373138517,0.00011316444632274512,median,1.692476302932611,0.19334962675997402
audSpec_Rfilt_sma[12]_quartile2,5.532331609339464,3.361783494916547e-08,median,18.545800032000617,1.6983937871788325e-05
audSpec_Rfilt_sma[12]_quartile3,3.1584762545560476,0.001597795130749709,median,1.170185946399707,0.27942810032658016
audSpec_Rfilt_sma[12]_iqr1-2,3.00845145996147,0.0026423378246257048,median,0.5931570245599276,0.4412462868332968
audSpec_Rfilt_sma[12]_iqr2-3,0.6649543575655572,0.5061185334373257,median,0.8095141997416845,0.3683179559270139
audSpec_Rfilt_sma[12]_iqr1-3,1.5436918128860784,0.12274203559214242,median,0.006624463413613511,0.9351352229421281
audSpec_Rfilt_sma[12]_percentile1.0,0.31781366953511736,0.7506429574623185,median,0.13845780845046268,0.7098386651736939
audSpec_Rfilt_sma[12]_percentile99.0,0.8277695373083146,0.4078504858027442,median,4.173810052613798,0.041118642534558485
audSpec_Rfilt_sma[12]_pctlrange0-1,0.7842151004590018,0.432960371787667,median,3.4023801260865616,0.06517614380476942
audSpec_Rfilt_sma[12]_stddev,-0.014844048165021587,0.9881573467400258,median,5.955381380425442,0.014715446775158464
audSpec_Rfilt_sma[12]_skewness,1.7706649052218129,0.07669262713560936,median,1.1188447218085829,0.2902310815575556
audSpec_Rfilt_sma[12]_kurtosis,2.119419992498337,0.03411733533494211,median,1.0757770027002862,0.29970674801399944
audSpec_Rfilt_sma[12]_meanSegLen,3.2444782255820437,0.0011863408960085468,median,0.596196405985627,0.440078474066564
audSpec_Rfilt_sma[12]_maxSegLen,5.8539752947120975,5.209439714930459e-09,median,12.392371675759904,0.00043588701508301197
audSpec_Rfilt_sma[12]_minSegLen,-2.5284602338477065,0.011504688799644973,median,6.11171199988058,0.013470109249767269
audSpec_Rfilt_sma[12]_segLenStddev,3.8639217498696463,0.00011342673506517646,median,2.056182559860978,0.15166751077612523
audSpec_Rfilt_sma[12]_upleveltime25,-1.824628593991816,0.06813169787943102,median,4.091296230584286,0.0431708322054479
audSpec_Rfilt_sma[12]_upleveltime50,-2.8999603189434544,0.003752436077083572,median,3.2589866084749017,0.07110800531820627
audSpec_Rfilt_sma[12]_upleveltime75,-4.105556771194139,4.1138244913522776e-05,median,3.366343689224162,0.066615337491178
audSpec_Rfilt_sma[12]_upleveltime90,-5.031001524229854,5.093069209083074e-07,median,8.461909259066406,0.0036465477694765176
audSpec_Rfilt_sma[12]_risetime,-0.02835756136550217,0.9773783837812084,median,14.289411628317053,0.00015902430084780705
audSpec_Rfilt_sma[12]_leftctime,2.6661034180755014,0.00770441628075619,median,10.292493503785561,0.001346241777486044
audSpec_Rfilt_sma[12]_lpgain,-3.041735425437012,0.00237009423579522,median,3.661546818400044,0.055753060419408376
audSpec_Rfilt_sma[12]_lpc0,-4.735141568529533,2.265051432993644e-06,median,0.1211828647708073,0.7277733788697686
audSpec_Rfilt_sma[12]_lpc1,3.8089712289579136,0.0001416466359414213,median,2.612332020013269,0.10611441038969936
audSpec_Rfilt_sma[12]_lpc2,3.2675908376334935,0.0010938359881645886,median,0.6868390089521315,0.4072909738733653
audSpec_Rfilt_sma[12]_lpc3,-3.1015755929772,0.0019384530948063433,median,4.98948040823529,0.02555681133670906
audSpec_Rfilt_sma[12]_lpc4,-0.8282270659735469,0.4075917987270372,median,2.827281736839101,0.09275298900169102
audSpec_Rfilt_sma[13]_range,2.173649044959625,0.02979013884951999,median,0.11909250584168556,0.7300389358624899
audSpec_Rfilt_sma[13]_maxPos,-0.12129998085628133,0.9034595441206035,median,0.02598123253832915,0.8719542817753526
audSpec_Rfilt_sma[13]_minPos,0.21959519167620273,0.8261977690136172,median,5.312701099497781,0.021221352529080313
audSpec_Rfilt_sma[13]_quartile1,3.970472761949388,7.298797853783217e-05,median,4.0983856510693215,0.04299035419869868
audSpec_Rfilt_sma[13]_quartile2,5.456807159492662,5.140656845648774e-08,median,17.434298923256335,3.0373057547828375e-05
audSpec_Rfilt_sma[13]_quartile3,3.8162726106752696,0.00013752609799174258,median,0.8484742443627553,0.3570397504473207
audSpec_Rfilt_sma[13]_iqr1-2,2.713817539909496,0.006679882069861303,median,0.6065426104888128,0.4361385219350661
audSpec_Rfilt_sma[13]_iqr2-3,1.2855426382277126,0.19867699568899855,median,0.1913449409799903,0.661823147009364
audSpec_Rfilt_sma[13]_iqr1-3,1.9754607288071484,0.048284443484904765,median,0.7022623722864211,0.4020745046694537
audSpec_Rfilt_sma[13]_percentile1.0,-0.1607572279575082,0.8722927428233495,median,0.5112246725024788,0.47465081869042414
audSpec_Rfilt_sma[13]_percentile99.0,1.5375421556071955,0.12424038919053977,median,1.7432948290011165,0.18679726517135992
audSpec_Rfilt_sma[13]_pctlrange0-1,1.512110995168516,0.1305851873163055,median,1.3587971436136408,0.24381540228088586
audSpec_Rfilt_sma[13]_stddev,0.672374550589497,0.5013844901537211,median,3.1877039558867843,0.07426972574063354
audSpec_Rfilt_sma[13]_skewness,2.3306887901461333,0.01981945293434409,median,0.035363558016144325,0.8508453987265128
audSpec_Rfilt_sma[13]_kurtosis,3.1484537966500117,0.0016536055823620525,median,2.894076018238878,0.08898328288891372
audSpec_Rfilt_sma[13]_meanSegLen,2.4846204625100294,0.013009566502247813,median,1.4935600869955699,0.2217367622675663
audSpec_Rfilt_sma[13]_maxSegLen,5.519525307010599,3.6229924033514834e-08,median,15.215995654980516,9.74591948499196e-05
audSpec_Rfilt_sma[13]_minSegLen,-2.768286079196737,0.005670427222034344,median,7.2816871577675615,0.006995301451080907
audSpec_Rfilt_sma[13]_segLenStddev,3.4836064785534027,0.0005000449460432089,median,2.6535276453213563,0.10339895348475399
audSpec_Rfilt_sma[13]_upleveltime25,-2.353252801867274,0.018658231923379814,median,0.6864807798060284,0.40741330651175955
audSpec_Rfilt_sma[13]_upleveltime50,-3.2573975123977887,0.0011338470784825994,median,0.6470834894308253,0.42120504059414143
audSpec_Rfilt_sma[13]_upleveltime75,-4.301440521201864,1.7377092586985726e-05,median,2.3874015047016623,0.1223957239524797
audSpec_Rfilt_sma[13]_upleveltime90,-3.639421329375061,0.0002767526489162731,median,1.7433236425551368,0.18679362412951078
audSpec_Rfilt_sma[13]_risetime,-0.1065734314973751,0.9151327322394864,median,14.649838108543573,0.0001314198271879732
audSpec_Rfilt_sma[13]_leftctime,0.6744206053519237,0.5000828593146032,median,10.332876454429531,0.0013171781037140911
audSpec_Rfilt_sma[13]_lpgain,-3.8428661297940914,0.0001237727845140138,median,6.698342503473829,0.009685093524180156
audSpec_Rfilt_sma[13]_lpc0,-5.376392713787917,8.03410967011915e-08,median,0.09169879601943193,0.7620442069288553
audSpec_Rfilt_sma[13]_lpc1,4.158296762838454,3.273622903698527e-05,median,2.9669999025906506,0.08505643997696337
audSpec_Rfilt_sma[13]_lpc2,4.327672602732549,1.5441416478721285e-05,median,1.27675649632054,0.2585705812911222
audSpec_Rfilt_sma[13]_lpc3,-3.647485375065272,0.0002682279341540213,median,8.633195612165684,0.0033197421371167347
audSpec_Rfilt_sma[13]_lpc4,-0.9144177190776804,0.36055302604759687,median,0.8701128888948712,0.35098023159264435
audSpec_Rfilt_sma[14]_range,2.3595024781591674,0.018347241694500836,median,0.7618535385431756,0.38280135888512545
audSpec_Rfilt_sma[14]_maxPos,0.9471673892867919,0.34361084448815105,median,0.00444526447423538,0.9468454999564913
audSpec_Rfilt_sma[14]_minPos,0.9986167768173279,0.318041438846701,median,2.9742399549660496,0.0846769347764207
audSpec_Rfilt_sma[14]_quartile1,4.737892836058828,2.2343878508864254e-06,median,2.32211255698064,0.1276255747517622
audSpec_Rfilt_sma[14]_quartile2,5.7828647912860545,7.905156684275913e-09,median,32.68828711500453,1.1606451470338178e-08
audSpec_Rfilt_sma[14]_quartile3,4.0359761218890045,5.5393415364287524e-05,median,3.4998490171953174,0.06144722008028605
audSpec_Rfilt_sma[14]_iqr1-2,2.079487402142142,0.03763598311034316,median,4.066964586555613,0.043796339953957285
audSpec_Rfilt_sma[14]_iqr2-3,1.318560944717966,0.1873912970499261,median,0.14129075550304437,0.7070210721179586
audSpec_Rfilt_sma[14]_iqr1-3,1.779163732151157,0.0752886864290433,median,0.25074124993808067,0.6165811126323072
audSpec_Rfilt_sma[14]_percentile1.0,0.002448740805946134,0.9980463117939914,median,0.3380343609584289,0.5609987160166702
audSpec_Rfilt_sma[14]_percentile99.0,1.9060393630188421,0.056716833335973715,median,2.6151803328990613,0.10592416607271052
audSpec_Rfilt_sma[14]_pctlrange0-1,1.8536554158672112,0.06386212682796268,median,2.3022423272710095,0.12926622572550744
audSpec_Rfilt_sma[14]_stddev,1.210968364625983,0.22597914676745542,median,3.585685369318269,0.05835130675419915
audSpec_Rfilt_sma[14]_skewness,3.1979825657384158,0.0013947508888193687,median,0.02905209649541118,0.8646674053829756
audSpec_Rfilt_sma[14]_kurtosis,3.281373434433758,0.001042027923186855,median,3.594421076359106,0.05804566298836965
audSpec_Rfilt_sma[14]_meanSegLen,1.6636754918355883,0.09625582025616448,median,0.10730397203799584,0.7432517570417477
audSpec_Rfilt_sma[14]_maxSegLen,4.370553719443538,1.2708337821626055e-05,median,6.392371547123637,0.011499256926422787
audSpec_Rfilt_sma[14]_minSegLen,-3.0196915171610015,0.0025515460148245817,median,8.680562930977176,0.003234739027943152
audSpec_Rfilt_sma[14]_segLenStddev,2.498702610762865,0.012504614590767106,median,0.3114010378582033,0.5768528827699102
audSpec_Rfilt_sma[14]_upleveltime25,-2.5734769190673465,0.010103988373585204,median,0.7263176914657702,0.3941302862329845
audSpec_Rfilt_sma[14]_upleveltime50,-4.413704863729148,1.0429499853935422e-05,median,5.840472316844,0.015705995774808364
audSpec_Rfilt_sma[14]_upleveltime75,-4.330793893392694,1.5221588996988176e-05,median,4.398951483087159,0.03602350581229197
audSpec_Rfilt_sma[14]_upleveltime90,-5.464700873683189,4.918901935764853e-08,median,10.05838133507491,0.001528008298396193
audSpec_Rfilt_sma[14]_risetime,-0.4597107401403238,0.6457487873296262,median,19.512010956538116,1.0260737244585825e-05
audSpec_Rfilt_sma[14]_leftctime,1.7638157917874944,0.0778391535561227,median,15.409130716556346,8.802212321809299e-05
audSpec_Rfilt_sma[14]_lpgain,-3.856342834566834,0.00011750335087393901,median,6.505811301859598,0.010789102104085409
audSpec_Rfilt_sma[14]_lpc0,-5.9973337859305635,2.184002921997205e-09,median,0.6576092712202947,0.41745336943352496
audSpec_Rfilt_sma[14]_lpc1,4.8368011707667895,1.3692571303016014e-06,median,6.054121651902479,0.013915746121425295
audSpec_Rfilt_sma[14]_lpc2,4.792389595281941,1.709137539057259e-06,median,5.344338605162176,0.020840115492013096
audSpec_Rfilt_sma[14]_lpc3,-4.397665609026202,1.1233423268329949e-05,median,14.361292538222132,0.0001530878067959854
audSpec_Rfilt_sma[14]_lpc4,-0.7793923479195504,0.4357955057494757,median,6.448617885609505,0.011141335423930542
audSpec_Rfilt_sma[15]_range,2.8478635704789044,0.004423796896605881,median,0.30691492961408917,0.5796104053464914
audSpec_Rfilt_sma[15]_maxPos,3.633765100278241,0.0002828540999750282,median,4.110231831063114,0.04269055066803133
audSpec_Rfilt_sma[15]_minPos,0.95565691085747,0.33930396964314546,median,4.239013261809881,0.03956958291751206
audSpec_Rfilt_sma[15]_quartile1,5.062840110632144,4.316229652636148e-07,median,3.7442497660066234,0.053059765220501535
audSpec_Rfilt_sma[15]_quartile2,6.2339542268586,5.018313117235031e-10,median,21.7732567860178,3.1686330942316915e-06
audSpec_Rfilt_sma[15]_quartile3,4.846715377484967,1.302745117142316e-06,median,0.7309412063616358,0.39262936523858116
audSpec_Rfilt_sma[15]_iqr1-2,2.1836717189815293,0.029044236052860203,median,1.6873026658350418,0.1940316216977321
audSpec_Rfilt_sma[15]_iqr2-3,2.0325990620132517,0.04215882186147634,median,0.010311645168047896,0.9191219065685735
audSpec_Rfilt_sma[15]_iqr1-3,2.3661343055377837,0.018022229273466788,median,0.0009840777319223633,0.9749760168890383
audSpec_Rfilt_sma[15]_percentile1.0,0.2227842094052111,0.8237148658830208,median,0.08119410692324802,0.7757003877120442
audSpec_Rfilt_sma[15]_percentile99.0,2.4155576623593387,0.01575564034703906,median,2.041429367993075,0.15314366367516977
audSpec_Rfilt_sma[15]_pctlrange0-1,2.327786570946325,0.0199730133137771,median,1.6313210486090217,0.20159439057377482
audSpec_Rfilt_sma[15]_stddev,1.4733549147822573,0.14073395027504057,median,3.4046745229442226,0.06508564358164093
audSpec_Rfilt_sma[15]_skewness,3.942160096392246,8.213395226564746e-05,median,1.9093125803813482,0.16711663010096037
audSpec_Rfilt_sma[15]_kurtosis,3.569396620411944,0.0003621255537430028,median,4.8906043460408775,0.027059443530759408
audSpec_Rfilt_sma[15]_meanSegLen,2.791471315218392,0.005273145599144213,median,3.4786753497187815,0.06223748540271584
audSpec_Rfilt_sma[15]_maxSegLen,5.441312787596092,5.6216376015735205e-08,median,15.188216874810225,9.8897907419158e-05
audSpec_Rfilt_sma[15]_minSegLen,-1.9903097569606738,0.04662540902414323,median,3.9706568237096147,0.04636739850363737
audSpec_Rfilt_sma[15]_segLenStddev,3.6525700509066805,0.00026303481144013355,median,4.526025673930294,0.033443927536373846
audSpec_Rfilt_sma[15]_upleveltime25,-2.773576776852234,0.005570069512485798,median,6.551877483803147,0.010513717598662516
audSpec_Rfilt_sma[15]_upleveltime50,-5.657995618155568,1.6384531670975727e-08,median,16.19528456710849,5.819061100053517e-05
audSpec_Rfilt_sma[15]_upleveltime75,-5.417333665987906,6.405394381034233e-08,median,7.041409991439719,0.007996061272256038
audSpec_Rfilt_sma[15]_upleveltime90,-5.862729497293529,4.920057673443124e-09,median,14.654423843859474,0.00013110164215275087
audSpec_Rfilt_sma[15]_risetime,-1.4834406804598281,0.13803599978838257,median,17.880911482672538,2.4041389128570023e-05
audSpec_Rfilt_sma[15]_leftctime,3.2011910243112465,0.0013792984356157056,median,17.76641663371726,2.5525587443243488e-05
audSpec_Rfilt_sma[15]_lpgain,-3.168522152171393,0.0015456169701372707,median,3.9712767608012625,0.04635034907668589
audSpec_Rfilt_sma[15]_lpc0,-6.369030006843901,2.1188581551588977e-10,median,2.407286962840032,0.12085044571612724
audSpec_Rfilt_sma[15]_lpc1,5.47792898473312,4.5705959451681486e-08,median,11.2310353706012,0.000811854002567947
