ID,Age,Gender,P_VOT,B_VOT,T_VOT,D_VOT,K_VOT,G_VOT,F_COG,V_COG,S_COG,Z_COG,SH_COG,ZH_COG,TH_COG,DH_COG,IY_ERB,IH_ERB,UW_ERB,UH_ERB,AA_ERB,AE_ERB,IY_DUR,IH_DUR,UW_DUR,UH_DUR,AA_DUR,AE_DUR,Condition
S202,71,male ,0.015882787854141142,0.025511836787950173,0.06090267807216311,0.009583119045840268,0.02520309079121641,0.014459662464677338,1334.1260381562188,514.0252527402279,2226.9142925367787,878.3518553154256,2909.320470778548,,,897.2345008808867,2.624845324234798,1.4778284224949858,1.8107380414792835,2.475529919934569,3.0941328893393765,1.4117253590439685,0.1366666666666679,0.06549999999999975,0.19999999999998866,0.13166666666666593,0.1680000000000014,0.1949999999999985,cc
S164,73,female ,0.008894557823129645,0.02576530612244809,0.014799869442726266,0.02637507730364863,0.02224479488765221,,1228.1805724195094,1072.1901812289707,922.9115429378037,2296.3577618346867,1492.6552940015015,,592.8117630558859,1889.1873360802813,2.4861638965824695,,,,,1.2401873594169466,0.04076923076923072,0.030909090909091018,0.03666666666666663,0.030000000000000467,0.03333333333333292,0.05500000000000016,cd
S193,73,female ,0.030698971634503282,0.038832111256621005,0.01902527980471656,0.02526599965148842,0.042351431900504416,0.016192245045121883,1409.2619266218132,429.6973442795459,3934.3697367874433,1334.2457782680685,3083.23808541444,,1071.7021699869586,801.4789070627296,3.94520057230028,2.457424329322929,5.170355287013504,3.767868052548272,2.9144056351103838,1.5697590343169006,0.12105263157894725,0.059655172413792576,0.13999999999999702,0.09499999999999886,0.12615384615384725,0.12428571428571533,cc
S201,63,female ,0.011677489177493785,0.05676258045305626,0.0912935141274318,0.014664516369019038,0.05015023019308664,0.04451102666216459,3668.605995999367,738.6045346868941,5405.050920094102,4027.178521611376,3853.424501279728,,650.0549003765468,1196.5504214608106,3.2527155096844984,2.0564441106020364,5.29379634491924,3.9211306356795843,4.006040540352407,1.4912623121834416,0.07374999999999933,0.05692307692307597,0.08000000000000007,0.07000000000000027,0.20333333333333314,0.15400000000000064,cc
S173,79,female ,0.032133889919602865,0.016566679589068656,0.03366833046917892,0.0275857088023458,0.04407190595400288,0.02742132510348512,2075.461358560837,1051.9827586029494,4955.3811584680825,2724.9499200441987,2900.105800219744,,3909.198796436645,1440.3462274463839,4.585234467576547,2.285656600696069,5.9366787092292865,4.888077043355028,2.328260183162966,2.5766359908088217,0.07647058823529332,0.050833333333333286,0.17999999999999852,0.056666666666667226,0.08249999999999869,0.13636363636363702,cd
S182,60,female ,0.01598587920017754,0.01928043473281776,0.032019253611097684,0.013658922804330231,0.0208572527246054,0.01300622437526992,1584.0320411862936,1125.5676469497616,1967.5046870939896,2775.2349161787915,2152.283019133763,,2552.3194639885555,1612.6704374091532,,5.107504192486832,,,,2.53702847476594,0.0307692307692323,0.033157894736841866,0.030000000000001137,0.03500000000000133,0.033749999999997726,0.046666666666666856,cd
S199,67,female ,0.008539786274056379,0.01877571507672826,0.026768047267820703,0.03333795874213363,0.04566345667112137,0.050525781182463085,3761.1393267463427,658.2203540681937,4709.227062825255,4093.7624815633726,3517.4878727919195,,4276.3524323043985,1643.5780453151651,3.1428663765287745,2.1668183424014305,3.0973643781951634,3.0949763465710425,2.4991582456733883,1.2210629775615172,0.14333333333333326,0.06611111111111094,0.08333333333333304,0.10250000000000004,0.1299999999999995,0.16142857142857128,cc
S185,57,female ,0.031736239950526546,0.01646199605383484,0.019574944455897064,0.01720092077235047,0.014354460134222868,0.019696159849222208,2363.443354487219,2145.1043458294325,3372.760392731668,1556.4606885690825,3111.718494502926,,2884.290035433985,1985.3520915757751,4.4931740312864745,4.438738356899174,3.2208416975787726,,3.758273155626117,1.3998302784183314,0.04769230769230758,0.033846153846154116,0.0600000000000002,0.030000000000000467,0.08600000000000066,0.04799999999999969,cd
S165,64,male ,0.033278533635675345,0.05718469927653776,0.1041989687756902,0.03027862811791877,0.048241011114737435,0.025280411828041117,1891.0519157563888,2903.807955414339,4733.849707385759,3260.002071935705,4264.4073742290975,,2550.576394984781,1516.483094505625,4.143364989139922,2.0874760739919003,3.3098757692683574,5.837702062606881,,2.0758845651345674,0.06428571428571507,0.04733333333333268,0.07499999999999929,0.04999999999999938,0.04000000000000152,0.03714285714285648,cd
S169,78,male ,,0.010238446572579107,0.04705471042864368,0.01435754574192316,0.021955005475054933,0.01803889786608792,3458.336917928958,634.5286675569008,4840.581754807845,3082.222232922374,4399.3892495473965,,,1099.1627931382377,4.702361831509673,2.599704073208076,4.625581308113858,2.025106995726548,2.2526408069443,1.3857772664892651,0.14999999999999925,0.05571428571428542,0.28000000000000114,0.09333333333333373,0.10999999999999943,0.0699999999999991,cd
S171,69,female ,0.015824997983386883,0.019793292497373827,0.16116309232412646,0.029946725993944767,0.094994861936327,,1607.2753223032626,961.2492281674763,1476.8446273674833,631.8010835908457,,,802.3037020004077,623.260634931547,2.9609467653559234,0.6174739611759474,3.3140874515638967,,3.4987284592753065,1.7994796485178406,0.2183333333333328,0.03599999999999959,0.245000000000001,,0.13000000000000256,0.1879999999999992,cd
S161,55,female ,0.015733411209598813,0.008948361162648855,0.07241866238908515,0.03967970860860278,0.06140565334921096,0.013397087039943578,4641.4402266767465,1079.3147105384162,4778.427720859904,4266.5868078086905,3676.4142125412586,,5094.893433474512,1383.6528622510646,3.840020712154949,2.3937891776557385,4.6358058714795485,4.58641272482504,2.836469229993148,1.874209778039516,0.08846153846153842,0.06000000000000029,0.10500000000000044,0.06750000000000013,0.08222222222222204,0.0855555555555561,cc
S170,51,male ,0.010648835291692471,0.01864821686250262,0.027039527932385062,0.023288822962002874,0.017364072157305028,0.007144403215832541,1204.317829394951,767.6311037544383,4704.538846700147,2392.7169438314263,3943.5960247405096,,,1091.7783154461383,4.341140133132057,2.2936929304836813,,3.5615319754795016,,,0.06999999999999994,0.04538461538461548,0.05499999999999949,0.053333333333333975,0.032499999999999966,0.029999999999999437,cc
S183,75,male ,0.013632596697490841,0.05541787244674712,0.02115540723521483,0.04649878068108658,0.0238075409752736,0.02785913945724694,3298.649554496144,508.800067242178,5688.3406620363485,2747.6701696024256,3397.6489378203773,,1060.6348550244709,1059.271365153345,3.5908791213165987,2.118500949628431,4.233112388455126,1.8027657615361297,2.834115403997965,2.528440037017518,0.1379999999999999,0.06815789473684168,0.11000000000000296,0.12714285714285695,0.17125000000000146,0.16299999999999884,cc
S180,74,male ,,0.02343728833524672,0.030488565743352236,0.01330197845391782,0.018280607983919502,0.039538961038962483,3413.536841619896,635.6969079870937,3270.025216514301,2757.934958670005,3235.2513831243987,,,1281.9959516295642,3.504456644854559,2.6921677448876324,3.493754893766768,1.565724076322849,3.3070948407416227,1.9099660956752964,0.1833333333333325,0.07416666666666583,0.16999999999999993,0.09333333333333373,0.09000000000000208,0.1139999999999972,cc
S160,63,female ,0.007925453151811368,0.042262430700045095,0.02042012644275476,0.02337849253920776,0.03296061279382505,0.01535511432168235,1352.429368162096,473.96581340304743,3675.561256426037,1397.3438541695245,2103.627491907038,,452.6165765203058,709.6414627877397,4.203113486063439,2.2980835771500683,3.4329927471876185,2.6527303522542773,4.177197123584402,2.2384682441627337,0.23499999999999965,0.0592307692307698,0.0900000000000003,0.08000000000000185,0.12500000000000044,0.11000000000000076,cc
S186,63,male ,0.0094414087760466,0.012708635500301924,0.02747799307871397,0.027087390915962573,0.041639825953311456,0.01815694740297857,3031.341969545991,1111.2066455308263,3666.091508181104,1879.2843386777868,2202.6358878471697,,796.7164477606085,779.5796801428831,4.304784942109127,2.516744656654736,4.07273177013321,1.4223573351336751,3.604551342958292,1.404427371573042,0.15909090909090862,0.06781250000000069,0.15999999999999925,0.0699999999999994,0.1933333333333328,0.14857142857142908,cc
S204,56,male ,0.007575726597973898,0.04727445163429311,0.025620187537460558,0.027200112402648042,0.02815415135480026,0.07160740053597436,2374.629806382057,458.8628542285869,4222.593149172597,1734.9642493924716,2678.558735379021,,2036.6646956596703,546.3239715707608,3.657309700984102,,5.219229740000091,2.8014073346867985,2.9864001361465013,2.2642107812377423,0.10749999999999926,0.0407142857142858,0.1150000000000002,0.11499999999999845,0.12250000000000115,0.17749999999999974,cc
S174,67,female ,0.03360949019179582,0.013887463976424376,0.03873292651853908,0.02430531530436171,0.04972862554677227,0.027877996478986592,3432.0541774046037,909.5827732082696,5414.1532758355215,4833.115046984264,4133.7904660903305,,3629.011798261653,1090.1930622628329,3.8632622971495314,2.3729218504647065,4.460923713985675,3.4669895601635417,3.0424437802562636,1.7865772665817672,0.15787878787878806,0.06224489795918355,0.1849999999999992,0.10714285714285587,0.13285714285714448,0.15947368421052655,cc
S172,78,female ,0.04226227786126646,0.03202543493383685,0.023000895746329488,0.02551244197287415,0.03608944768368647,0.02281956809798737,1559.2791100892664,471.5788981375272,2877.270641105164,1369.5080396940475,3304.626866323263,633.3494591415965,4121.467144063644,961.7749690851633,4.714585470177014,2.515034612382729,5.4398456292927735,4.580912640405646,3.6916359663323735,1.5106470749593317,0.12428571428571418,0.04925925925926012,0.052500000000001545,0.07818181818181877,0.14846153846153884,0.10555555555555507,cc
S197,61,female ,0.008869595556788571,0.043310482201542655,0.021684080800920214,0.030125013974492094,0.02665642114321661,0.031107196244461118,1115.580825370197,473.84333420283883,3288.151557033465,1874.6038822837768,3424.3357856098028,,,547.9595478890499,3.958232002925592,1.7905813452266481,5.446007995927934,,5.275028267640937,1.8930836963823443,0.2525000000000004,0.05399999999999956,0.12000000000000455,0.0533333333333322,0.1999999999999993,0.13750000000000195,cc
S206,65,male ,0.02008453783799382,0.017157596953855325,0.02167027662001271,0.02130712408598789,0.057952780575908136,0.01195439452447893,2703.920183114934,524.3223491249603,4304.699928156653,2292.965357917601,4501.652758859837,,2604.8447312873864,1031.670279915251,3.8112114501082464,2.127450766974405,5.391298009081236,3.974909236226725,3.2109507190997517,2.191296617050745,0.100714285714287,0.06039999999999977,0.19000000000000128,0.1299999999999999,0.2099999999999973,0.11600000000000035,cc
S200,69,male ,,0.043731036082146346,0.02022025631209452,0.028052379970749084,0.058290819762250125,0.015103791011356725,925.1443723349053,515.1769726533196,2381.470167644231,1056.1483455926673,2500.671591510309,,1146.4449952283915,649.4369906283509,4.2133927218976845,1.3537044362890012,,3.6012313024324034,3.1101613747566392,2.422095343776739,0.17583333333333315,0.05615384615384605,,0.12000000000000098,0.05999999999999961,0.16800000000000068,cd
S191,73,female ,0.03866362851056829,0.012372170048905671,0.04371805575343499,0.007538206092143441,0.02194260388139213,0.009670686456402677,1733.1473027315114,1154.7883398872266,4526.5134962656875,3411.4917331280963,2832.906194258743,,435.4694809449922,1197.1920754545386,4.036429038205065,3.6833609765556568,5.002206959945791,,3.135810256771689,2.5577035821148275,0.13615384615384554,0.08124999999999982,0.115000000000002,,0.2400000000000008,0.12333333333333485,cd
S192,62,female ,0.021811282179101003,0.030161887446174436,0.042813560083826016,0.02867122021854232,0.015329961421798544,0.020075003203226117,3766.922369615288,,4091.4820473296736,4249.607725448673,3242.368587647342,,2427.3839483070888,963.5991506551352,3.559034385079761,2.2295804504829584,3.2871113234206963,3.8805405056373976,4.821179136073383,2.1301401704356504,0.15600000000000194,0.0829629629629633,0.10200000000000033,0.04750000000000298,0.16333333333333164,0.2336363636363641,cd
S162,67,female ,0.015035061959950191,0.028531337224827705,0.04946283557220815,0.019176005053491933,0.06259734724787612,0.023563440527723856,813.9686280303051,426.52712484106047,989.2123687919383,873.2962876940175,2458.249685274266,,530.6433105098297,625.4064982307057,4.729951313142647,3.116319999017781,4.982797011174756,4.154585515273962,3.568107966340144,1.6424391593266428,0.1453846153846136,0.06499999999999931,0.11333333333333387,0.06800000000000067,0.1277777777777792,0.12642857142857242,cd
S207,57,female ,0.05660027714789706,0.00857584017918267,0.10658593129762174,0.054083133419872816,0.06789880072704868,0.03572194277397515,3106.856988082239,736.3591603345449,3653.825030783043,4066.818284269073,4169.1647717236765,,3956.1872929870287,1157.8807257388894,3.845607500844062,2.582410497399371,6.693167938235098,2.60834319804762,3.1164434704818595,0.8549766548960495,0.1150000000000002,0.07230769230769267,0.1900000000000004,0.0649999999999995,0.1750000000000007,0.12999999999999545,cc
S179,74,male ,0.03560657596371897,0.023621021835307343,0.02322515976087408,0.016651573367843026,0.021589063778003847,0.023080541950270057,2260.479470160657,592.4924533397341,3972.100551430352,1991.4481313391407,478.223537254985,,,2338.435368764574,2.2165275383393888,,,,,,0.05799999999999988,0.029999999999999968,,0.029999999999999805,0.03666666666666634,0.02999999999999965,cd
S195,74,female ,0.039050417135053785,0.009871394838931735,0.029520762612409438,0.012327596901673843,0.04718752357944093,0.04156825960118008,745.8616851024989,502.22468883317566,1644.0534500558533,863.2931331556822,2823.516567341997,,494.0128873202236,556.1776380395663,3.9298128338749123,2.5097061547398467,,1.8412886975080989,2.4078421590869707,1.7669419069670678,0.10166666666666672,0.05307692307692222,0.030000000000001137,0.07500000000000108,0.13399999999999998,0.15099999999999944,cc
S194,70,female ,0.02537940978718556,0.06236874827300909,0.015332236168176768,0.037369208846373785,0.011595263863119598,0.01764388405078421,2123.7850949979056,499.97621574516006,3419.106679637669,2046.459256671398,3300.835927695649,,658.8213706101645,1081.8726177115757,3.0635567557362164,2.4686190216047987,,,4.379827779292147,1.5353899873129704,0.10428571428571434,0.06692307692307692,0.03999999999999915,0.05999999999999873,0.10499999999999776,0.17571428571428616,cd
S178,68,female ,0.02759745985937201,0.032485306171528894,0.04096043844146013,0.018477893626000608,0.03260518669317414,0.03189744033683173,1456.1969164274365,553.3227880492336,3797.663907158365,2395.799805184375,2017.9925622312217,,682.2100590119505,1231.6979711287242,4.209040205173862,2.5186138182134368,4.0124755713863935,4.65678142628395,3.652425885118992,2.423663232484069,0.12799999999999975,0.06320000000000048,,0.08000000000000007,0.2266666666666653,0.1399999999999985,cc
S166,73,female ,0.025086134125350282,0.020156944538085902,0.050108014036463484,0.02499668779460043,0.0376291082925225,0.016825630123425632,1218.4047100490302,603.5904028779337,3445.028479215813,1298.8258075292176,2324.3810946057074,,794.1072813599077,795.223196637967,4.203850551611342,2.2969392905006165,4.356448934515726,3.741988123230685,3.0180888967591937,1.0043491779652611,0.10057692307692312,0.05192307692307747,0.09409090909090947,0.06250000000000026,0.14153846153846358,0.12818181818181826,cc
